,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
10,21,BBC1 London,5-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DF12D?bcast=114824376,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DF12D-BBC-London-News-2015-01-05T123000Z-BBC1-London.mp4/index.m3u8
11,23,BBC1 London,5-jan-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DF128?bcast=114825087,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DF128-BBC-London-News-2015-01-05T173000Z-BBC1-London.mp4/index.m3u8
12,26,BBC1 London,6-jan-2015,Joins BBC News,02:10,230 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DE783?bcast=114828301,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DE783-Joins-BBC-News-2015-01-06T011000Z-BBC1-London.mp4/index.m3u8
13,28,BBC1 London,6-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DF141?bcast=114830522,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DF141-BBC-London-News-2015-01-06T123000Z-BBC1-London.mp4/index.m3u8
14,30,BBC1 London,6-jan-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DF13E?bcast=114831188,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DF13E-BBC-London-News-2015-01-06T173000Z-BBC1-London.mp4/index.m3u8
15,33,BBC1 London,10-jan-2015,Joins BBC News,02:50,190 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DE8B0?bcast=114892026,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DE8B0-Joins-BBC-News-2015-01-10T015000Z-BBC1-London.mp4/index.m3u8
16,36,BBC1 London,10-jan-2015,BBC London News,18:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DF1A2?bcast=114853847,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DF1A2-BBC-London-News-2015-01-10T172000Z-BBC1-London.mp4/index.m3u8
17,38,BBC1 London,11-jan-2015,BBC News,02:40,200 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DE90D?bcast=114906337,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DE90D-BBC-News-2015-01-11T014000Z-BBC1-London.mp4/index.m3u8
18,39,BBC1 London,11-jan-2015,BBC Weekend News,13:00,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DE95E?bcast=114908201,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DE95E-BBC-Weekend-News-2015-01-11T120000Z-BBC1-London.mp4/index.m3u8
19,41,BBC1 London,11-jan-2015,BBC London News,17:50,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DF1C4?bcast=114908874,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DF1C4-BBC-London-News-2015-01-11T165000Z-BBC1-London.mp4/index.m3u8
20,43,BBC1 London,11-jan-2015,BBC London News,22:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DF1C1?bcast=114909472,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DF1C1-BBC-London-News-2015-01-11T212000Z-BBC1-London.mp4/index.m3u8
21,44,BBC1 London,9-jan-2015,Joins BBC News,00:30,330 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DE861?bcast=114905243,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DE861-Joins-BBC-News-2015-01-09T233000Z-BBC1-London.mp4/index.m3u8
22,46,BBC1 London,9-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DF18F?bcast=114848105,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DF18F-BBC-London-News-2015-01-09T123000Z-BBC1-London.mp4/index.m3u8
23,51,BBC1 London,17-jan-2015,Joins BBC News,01:55,245 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0866A9DA?bcast=114886994,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0866A9DA-Joins-BBC-News-2015-01-17T005500Z-BBC1-London.mp4/index.m3u8
24,54,BBC1 London,17-jan-2015,BBC London News,18:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E75?bcast=114889755,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E75-BBC-London-News-2015-01-17T172000Z-BBC1-London.mp4/index.m3u8
25,56,BBC1 London,16-jan-2015,BBC News,00:25,335 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0866A998?bcast=114880356,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0866A998-BBC-News-2015-01-16T232500Z-BBC1-London.mp4/index.m3u8
26,58,BBC1 London,16-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E6A?bcast=114882933,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E6A-BBC-London-News-2015-01-16T123000Z-BBC1-London.mp4/index.m3u8
27,59,BBC1 London,16-jan-2015,BBC News at Six,18:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0866A9F2?bcast=114883493,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0866A9F2-BBC-News-at-Six-2015-01-16T170000Z-BBC1-London.mp4/index.m3u8
28,60,BBC1 London,16-jan-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E67?bcast=114883605,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E67-BBC-London-News-2015-01-16T173000Z-BBC1-London.mp4/index.m3u8
29,62,BBC1 London,16-jan-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E64?bcast=114894023,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E64-BBC-London-News-2015-01-16T212500Z-BBC1-London.mp4/index.m3u8
30,63,BBC1 London,13-jan-2015,Joins BBC News,02:15,225 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0866A8C2?bcast=114862977,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0866A8C2-Joins-BBC-News-2015-01-13T011500Z-BBC1-London.mp4/index.m3u8
31,65,BBC1 London,13-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E2E?bcast=114865325,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E2E-BBC-London-News-2015-01-13T123000Z-BBC1-London.mp4/index.m3u8
32,67,BBC1 London,13-jan-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E2B?bcast=114865950,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E2B-BBC-London-News-2015-01-13T173000Z-BBC1-London.mp4/index.m3u8
33,70,BBC1 London,12-jan-2015,Joins BBC News,01:05,295 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DE948?bcast=114857846,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DE948-Joins-BBC-News-2015-01-12T000500Z-BBC1-London.mp4/index.m3u8
34,72,BBC1 London,12-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E1A?bcast=114860132,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E1A-BBC-London-News-2015-01-12T123000Z-BBC1-London.mp4/index.m3u8
35,74,BBC1 London,12-jan-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E17?bcast=114860812,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E17-BBC-London-News-2015-01-12T173000Z-BBC1-London.mp4/index.m3u8
36,76,BBC1 London,12-jan-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E14?bcast=114892597,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E14-BBC-London-News-2015-01-12T212500Z-BBC1-London.mp4/index.m3u8
37,77,BBC1 London,18-jan-2015,Joins BBC News,02:45,195 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08740653?bcast=114895605,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08740653-Joins-BBC-News-2015-01-18T014500Z-BBC1-London.mp4/index.m3u8
38,78,BBC1 London,18-jan-2015,BBC Weekend News,13:00,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0866AA60?bcast=114897448,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0866AA60-BBC-Weekend-News-2015-01-18T120000Z-BBC1-London.mp4/index.m3u8
39,80,BBC1 London,18-jan-2015,BBC London News,18:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E7D?bcast=114912341,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E7D-BBC-London-News-2015-01-18T172000Z-BBC1-London.mp4/index.m3u8
40,82,BBC1 London,18-jan-2015,BBC London News,22:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E7A?bcast=114898698,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E7A-BBC-London-News-2015-01-18T212000Z-BBC1-London.mp4/index.m3u8
41,83,BBC1 London,14-jan-2015,BBC News,01:45,255 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0866A912?bcast=114910870,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0866A912-BBC-News-2015-01-14T004500Z-BBC1-London.mp4/index.m3u8
42,85,BBC1 London,14-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E42?bcast=114872022,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E42-BBC-London-News-2015-01-14T123000Z-BBC1-London.mp4/index.m3u8
43,89,BBC1 London,14-jan-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E3C?bcast=114893223,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E3C-BBC-London-News-2015-01-14T212500Z-BBC1-London.mp4/index.m3u8
44,90,BBC1 London,15-jan-2015,Joins BBC News,01:05,295 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0866A951?bcast=114874811,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0866A951-Joins-BBC-News-2015-01-15T000500Z-BBC1-London.mp4/index.m3u8
45,92,BBC1 London,15-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E56?bcast=114877195,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E56-BBC-London-News-2015-01-15T123000Z-BBC1-London.mp4/index.m3u8
46,96,BBC1 London,15-jan-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08669E50?bcast=114893586,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08669E50-BBC-London-News-2015-01-15T212500Z-BBC1-London.mp4/index.m3u8
47,97,BBC1 London,19-jan-2015,BBC News,00:55,305 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0866AA4E?bcast=114912503,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0866AA4E-BBC-News-2015-01-19T235500Z-BBC1-London.mp4/index.m3u8
48,100,BBC1 London,19-jan-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701AD9?bcast=114903301,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701AD9-BBC-London-News-2015-01-19T173000Z-BBC1-London.mp4/index.m3u8
49,102,BBC1 London,19-jan-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701AD6?bcast=114984679,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701AD6-BBC-London-News-2015-01-19T213000Z-BBC1-London.mp4/index.m3u8
50,107,BBC1 London,20-jan-2015,Joins BBC News,02:25,215 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0870140F?bcast=114960980,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0870140F-Joins-BBC-News-2015-01-20T012500Z-BBC1-London.mp4/index.m3u8
51,109,BBC1 London,20-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701AF0?bcast=114915751,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701AF0-BBC-London-News-2015-01-20T123000Z-BBC1-London.mp4/index.m3u8
52,113,BBC1 London,20-jan-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701AEA?bcast=114916957,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701AEA-BBC-London-News-2015-01-20T212500Z-BBC1-London.mp4/index.m3u8
53,114,BBC1 London,22-jan-2015,Joins BBC News,01:50,250 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/087014A0?bcast=114925814,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/087014A0-Joins-BBC-News-2015-01-22T005000Z-BBC1-London.mp4/index.m3u8
54,115,BBC1 London,22-jan-2015,BBC News at One,13:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701501?bcast=114927996,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701501-BBC-News-at-One-2015-01-22T120000Z-BBC1-London.mp4/index.m3u8
55,116,BBC1 London,22-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701B1D?bcast=114928099,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701B1D-BBC-London-News-2015-01-22T123000Z-BBC1-London.mp4/index.m3u8
56,117,BBC1 London,22-jan-2015,BBC News at Six,18:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/087014FB?bcast=114928649,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/087014FB-BBC-News-at-Six-2015-01-22T170000Z-BBC1-London.mp4/index.m3u8
57,121,BBC1 London,25-jan-2015,BBC News,02:30,210 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701576?bcast=114949361,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701576-BBC-News-2015-01-25T013000Z-BBC1-London.mp4/index.m3u8
58,124,BBC1 London,25-jan-2015,BBC London News,18:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701B44?bcast=114945456,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701B44-BBC-London-News-2015-01-25T172000Z-BBC1-London.mp4/index.m3u8
59,126,BBC1 London,25-jan-2015,BBC London News,22:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701B41?bcast=114945952,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701B41-BBC-London-News-2015-01-25T212000Z-BBC1-London.mp4/index.m3u8
60,127,BBC1 London,23-jan-2015,Joins BBC News,00:25,335 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/087014E6?bcast=114930611,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/087014E6-Joins-BBC-News-2015-01-23T232500Z-BBC1-London.mp4/index.m3u8
61,129,BBC1 London,23-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701B31?bcast=114933172,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701B31-BBC-London-News-2015-01-23T123000Z-BBC1-London.mp4/index.m3u8
62,133,BBC1 London,23-jan-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08701B2B?bcast=114934350,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08701B2B-BBC-London-News-2015-01-23T212500Z-BBC1-London.mp4/index.m3u8
63,134,BBC1 London,26-jan-2015,Joins BBC News,01:00,300 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/087015A4?bcast=114950186,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/087015A4-Joins-BBC-News-2015-01-26T000000Z-BBC1-London.mp4/index.m3u8
64,136,BBC1 London,26-jan-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD453?bcast=114952655,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD453-BBC-London-News-2015-01-26T124000Z-BBC1-London.mp4/index.m3u8
65,140,BBC1 London,26-jan-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD44D?bcast=114953859,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD44D-BBC-London-News-2015-01-26T212500Z-BBC1-London.mp4/index.m3u8
66,141,BBC1 London,27-jan-2015,Joins BBC News,02:10,230 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CCAF5?bcast=114955484,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CCAF5-Joins-BBC-News-2015-01-27T011000Z-BBC1-London.mp4/index.m3u8
67,143,BBC1 London,27-jan-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD467?bcast=114957834,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD467-BBC-London-News-2015-01-27T124000Z-BBC1-London.mp4/index.m3u8
68,145,BBC1 London,27-jan-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD464?bcast=114958472,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD464-BBC-London-News-2015-01-27T173000Z-BBC1-London.mp4/index.m3u8
69,148,BBC1 London,31-jan-2015,Joins BBC News,01:55,245 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CCC09?bcast=114980392,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CCC09-Joins-BBC-News-2015-01-31T005500Z-BBC1-London.mp4/index.m3u8
70,149,BBC1 London,31-jan-2015,BBC Weekend News,12:00,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CCC63?bcast=114982306,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CCC63-BBC-Weekend-News-2015-01-31T110000Z-BBC1-London.mp4/index.m3u8
71,151,BBC1 London,31-jan-2015,BBC London News,18:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD4AE?bcast=114983229,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD4AE-BBC-London-News-2015-01-31T172000Z-BBC1-London.mp4/index.m3u8
72,153,BBC1 London,30-jan-2015,BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CCBC8?bcast=114974941,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CCBC8-BBC-News-2015-01-30T233500Z-BBC1-London.mp4/index.m3u8
73,155,BBC1 London,30-jan-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD4A3?bcast=114977521,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD4A3-BBC-London-News-2015-01-30T124000Z-BBC1-London.mp4/index.m3u8
74,157,BBC1 London,30-jan-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD4A0?bcast=114978172,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD4A0-BBC-London-News-2015-01-30T173000Z-BBC1-London.mp4/index.m3u8
75,159,BBC1 London,30-jan-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD49D?bcast=114978685,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD49D-BBC-London-News-2015-01-30T212500Z-BBC1-London.mp4/index.m3u8
76,160,BBC1 London,29-jan-2015,Joins BBC News,02:00,240 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CCB82?bcast=114968938,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CCB82-Joins-BBC-News-2015-01-29T010000Z-BBC1-London.mp4/index.m3u8
77,162,BBC1 London,29-jan-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD48F?bcast=114971309,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD48F-BBC-London-News-2015-01-29T124000Z-BBC1-London.mp4/index.m3u8
78,164,BBC1 London,29-jan-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD48C?bcast=114971936,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD48C-BBC-London-News-2015-01-29T173000Z-BBC1-London.mp4/index.m3u8
79,167,BBC1 London,8-jan-2015,BBC News,00:50,310 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DE816?bcast=114905054,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DE816-BBC-News-2015-01-08T235000Z-BBC1-London.mp4/index.m3u8
80,169,BBC1 London,8-jan-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DF169?bcast=114841442,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DF169-BBC-London-News-2015-01-08T123000Z-BBC1-London.mp4/index.m3u8
81,171,BBC1 London,8-jan-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/084DF166?bcast=114842103,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/084DF166-BBC-London-News-2015-01-08T173000Z-BBC1-London.mp4/index.m3u8
82,174,BBC1 London,28-jan-2015,BBC News,00:20,340 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CCB3E?bcast=114963415,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CCB3E-BBC-News-2015-01-28T232000Z-BBC1-London.mp4/index.m3u8
83,176,BBC1 London,28-jan-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/088CD47B?bcast=114966135,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/088CD47B-BBC-London-News-2015-01-28T124000Z-BBC1-London.mp4/index.m3u8
84,181,BBC1 London,4-jan-2015,BBC News,01:25,275 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0846F699?bcast=114817210,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0846F699-BBC-News-2015-01-04T002500Z-BBC1-London.mp4/index.m3u8
